Model;Scenario;Region;Variable;Unit;2010;2030;2050
NTNU_LCA;Baseline;LA;Energy service requirements|Bio wo CCS, TAX5_betr_rf|Construction|Cement;t/MW;54.7704;53.3579;52.6717
NTNU_LCA;Baseline;LA;Energy service requirements|Bio wo CCS, TAX5_betr_rf|Operation|Iron;t/kWh;1.704e-06;1.4628e-06;1.461e-06
NTNU_LCA;Baseline;LA;Energy service requirements|Bio wo CCS, TAX5_betr_rf|Operation|Cement;t/kWh;7.2272e-07;6.1819e-07;6.462e-07
NTNU_LCA;Baseline;LA;Energy service requirements|Bio wo CCS, TAX5_betr_rf|End-of-life|Iron;t/MW;0;0;0
NTNU_LCA;Baseline;LA;Energy service requirements|Bio wo CCS, TAX5_betr_rf|End-of-life|Cement;t/MW;0;0;0
NTNU_LCA;Baseline;LA;Energy service requirements|Bio w CCS, TAX5_betr_rf|Construction|Iron;t/MW;245.5472;239.2013;236.1328
NTNU_LCA;Baseline;LA;Energy service requirements|Bio w CCS, TAX5_betr_rf|Construction|Cement;t/MW;80.283;78.2125;77.2066
NTNU_LCA;Baseline;LA;Energy service requirements|Bio w CCS, TAX5_betr_rf|Operation|Iron;t/kWh;2.583e-06;2.2887e-06;2.279e-06
NTNU_LCA;Baseline;LA;Energy service requirements|Bio w CCS, TAX5_betr_rf|Operation|Cement;t/kWh;8.6301e-07;7.4158e-07;7.7353e-07
NTNU_LCA;Baseline;LA;Energy service requirements|Bio w CCS, TAX5_betr_rf|End-of-life|Iron;t/MW;0;0;0
NTNU_LCA;Baseline;LA;Energy service requirements|Bio w CCS, TAX5_betr_rf|End-of-life|Cement;t/MW;0;0;0
NTNU_LCA;Baseline;LA;Energy service requirements|Bio wo CCS, TAX0_begr_betr_ir|Construction|Iron;t/MW;167.5193;163.1902;161.0967
NTNU_LCA;Baseline;LA;Energy service requirements|Bio wo CCS, TAX0_begr_betr_ir|Construction|Cement;t/MW;54.7704;53.358;52.6718
NTNU_LCA;Baseline;LA;Energy service requirements|Bio wo CCS, TAX0_begr_betr_ir|Operation|Iron;t/kWh;2.7953e-06;2.0007e-06;2.8251e-06
NTNU_LCA;Baseline;LA;Energy service requirements|Bio wo CCS, TAX0_begr_betr_ir|Operation|Cement;t/kWh;8.2139e-07;6.1593e-07;8.1459e-07
NTNU_LCA;Baseline;LA;Energy service requirements|Bio wo CCS, TAX0_begr_betr_ir|End-of-life|Iron;t/MW;0;0;0
NTNU_LCA;Baseline;LA;Energy service requirements|Bio wo CCS, TAX0_begr_betr_ir|End-of-life|Cement;t/MW;0;0;0
NTNU_LCA;Baseline;LA;Energy service requirements|Bio w CCS, TAX0_begr_betr_ir|Construction|Iron;t/MW;245.5474;239.2018;236.1331
NTNU_LCA;Baseline;LA;Energy service requirements|Bio w CCS, TAX0_begr_betr_ir|Construction|Cement;t/MW;80.283;78.2126;77.2067
NTNU_LCA;Baseline;LA;Energy service requirements|Bio w CCS, TAX0_begr_betr_ir|Operation|Iron;t/kWh;3.8428e-06;2.9096e-06;3.8536e-06
NTNU_LCA;Baseline;LA;Energy service requirements|Bio w CCS, TAX0_begr_betr_ir|Operation|Cement;t/kWh;9.7691e-07;7.3898e-07;9.6792e-07
NTNU_LCA;Baseline;LA;Energy service requirements|Bio w CCS, TAX0_begr_betr_ir|End-of-life|Iron;t/MW;0;0;0
NTNU_LCA;Baseline;LA;Energy service requirements|Bio w CCS, TAX0_begr_betr_ir|End-of-life|Cement;t/MW;0;0;0
NTNU_LCA;Baseline;LA;Energy service requirements|Bio wo CCS, TAX0_begr_betr_rf|Construction|Iron;t/MW;167.5193;163.1902;161.0967
NTNU_LCA;Baseline;LA;Energy service requirements|Bio wo CCS, TAX0_begr_betr_rf|Construction|Cement;t/MW;54.7704;53.358;52.6718
NTNU_LCA;Baseline;LA;Energy service requirements|Bio wo CCS, TAX0_begr_betr_rf|Operation|Iron;t/kWh;1.0859e-06;9.7e-07;9.6405e-07
NTNU_LCA;Baseline;LA;Energy service requirements|Bio wo CCS, TAX0_begr_betr_rf|Operation|Cement;t/kWh;4.2408e-07;3.7338e-07;3.823e-07
NTNU_LCA;Baseline;LA;Energy service requirements|Bio wo CCS, TAX0_begr_betr_rf|End-of-life|Iron;t/MW;0;0;0
NTNU_LCA;Baseline;LA;Energy service requirements|Bio wo CCS, TAX0_begr_betr_rf|End-of-life|Cement;t/MW;0;0;0
NTNU_LCA;Baseline;LA;Energy service requirements|Bio w CCS, TAX0_begr_betr_rf|Construction|Iron;t/MW;245.5474;239.2018;236.1331
NTNU_LCA;Baseline;LA;Energy service requirements|Bio w CCS, TAX0_begr_betr_rf|Construction|Cement;t/MW;80.283;78.2126;77.2067
NTNU_LCA;Baseline;LA;Energy service requirements|Bio w CCS, TAX0_begr_betr_rf|Operation|Iron;t/kWh;1.8695e-06;1.7199e-06;1.7053e-06
NTNU_LCA;Baseline;LA;Energy service requirements|Bio w CCS, TAX0_begr_betr_rf|Operation|Cement;t/kWh;5.1828e-07;4.5899e-07;4.6891e-07
NTNU_LCA;Baseline;LA;Energy service requirements|Bio w CCS, TAX0_begr_betr_rf|End-of-life|Iron;t/MW;0;0;0
NTNU_LCA;Baseline;LA;Energy service requirements|Bio w CCS, TAX0_begr_betr_rf|End-of-life|Cement;t/MW;0;0;0
NTNU_LCA;Baseline;LA;Energy service requirements|Bio wo CCS, TAX0_betr_rf|Construction|Iron;t/MW;167.5193;163.1902;161.0967
NTNU_LCA;Baseline;LA;Energy service requirements|Bio wo CCS, TAX0_betr_rf|Construction|Cement;t/MW;54.7704;53.358;52.6718
NTNU_LCA;Baseline;LA;Energy service requirements|Bio wo CCS, TAX0_betr_rf|Operation|Iron;t/kWh;1.6901e-06;1.4546e-06;1.4833e-06
NTNU_LCA;Baseline;LA;Energy service requirements|Bio wo CCS, TAX0_betr_rf|Operation|Cement;t/kWh;7.1169e-07;6.022e-07;6.4714e-07
NTNU_LCA;Baseline;LA;Energy service requirements|Bio wo CCS, TAX0_betr_rf|End-of-life|Iron;t/MW;0;0;0
NTNU_LCA;Baseline;LA;Energy service requirements|Bio wo CCS, TAX0_betr_rf|End-of-life|Cement;t/MW;0;0;0
NTNU_LCA;Baseline;LA;Energy service requirements|Bio w CCS, TAX0_betr_rf|Construction|Iron;t/MW;245.5474;239.2018;236.1331
NTNU_LCA;Baseline;LA;Energy service requirements|Bio w CCS, TAX0_betr_rf|Construction|Cement;t/MW;80.283;78.2126;77.2067
NTNU_LCA;Baseline;LA;Energy service requirements|Bio w CCS, TAX0_betr_rf|Operation|Iron;t/kWh;2.567e-06;2.2793e-06;2.3048e-06
NTNU_LCA;Baseline;LA;Energy service requirements|Bio w CCS, TAX0_betr_rf|Operation|Cement;t/kWh;8.5027e-07;7.2313e-07;7.7463e-07
NTNU_LCA;Baseline;LA;Energy service requirements|Bio w CCS, TAX0_betr_rf|End-of-life|Iron;t/MW;0;0;0
NTNU_LCA;Baseline;LA;Energy service requirements|Bio w CCS, TAX0_betr_rf|End-of-life|Cement;t/MW;0;0;0
NTNU_LCA;Baseline;LA;Energy service requirements|Bio wo CCS, residue|Construction|Iron;t/MW;167.5191;163.1899;161.0965
NTNU_LCA;Baseline;LA;Energy service requirements|Bio wo CCS, residue|Construction|Cement;t/MW;54.7704;53.3579;52.6717
NTNU_LCA;Baseline;LA;Energy service requirements|Bio wo CCS, residue|Operation|Iron;t/kWh;1.9268e-06;1.8751e-06;1.8494e-06
NTNU_LCA;Baseline;LA;Energy service requirements|Bio wo CCS, residue|Operation|Cement;t/kWh;5.8489e-07;5.6934e-07;5.614e-07
NTNU_LCA;Baseline;LA;Energy service requirements|Bio wo CCS, residue|End-of-life|Iron;t/MW;0;0;0
NTNU_LCA;Baseline;LA;Energy service requirements|Bio wo CCS, residue|End-of-life|Cement;t/MW;0;0;0
NTNU_LCA;Baseline;LA;Energy service requirements|Bio w CCS, residue|Construction|Iron;t/MW;245.5472;239.2013;236.1328
NTNU_LCA;Baseline;LA;Energy service requirements|Bio w CCS, residue|Construction|Cement;t/MW;80.283;78.2125;77.2066
NTNU_LCA;Baseline;LA;Energy service requirements|Bio w CCS, residue|Operation|Iron;t/kWh;2.8416e-06;2.766e-06;2.7287e-06
NTNU_LCA;Baseline;LA;Energy service requirements|Bio w CCS, residue|Operation|Cement;t/kWh;7.0462e-07;6.859e-07;6.7634e-07
NTNU_LCA;Baseline;LA;Energy service requirements|Bio w CCS, residue|End-of-life|Iron;t/MW;0;0;0
NTNU_LCA;Baseline;LA;Energy service requirements|Bio w CCS, residue|End-of-life|Cement;t/MW;0;0;0
NTNU_LCA;Baseline;AS;Energy service requirements|PV 1|Construction|Iron;t/MW;91.726;70.9448;70.2779
NTNU_LCA;Baseline;AS;Energy service requirements|PV 1|Construction|Cement;t/MW;25.788;18.8223;18.383
NTNU_LCA;Baseline;AS;Energy service requirements|PV 1|Operation|Iron;t/MW/yr;0.0014748;0.0011179;0.0011147
NTNU_LCA;Baseline;AS;Energy service requirements|PV 1|Operation|Cement;t/MW/yr;0.00039158;0.00029674;0.00029548
NTNU_LCA;Baseline;AS;Energy service requirements|PV 1|End-of-life|Iron;t/MW;0.024259;0.018471;0.018463
NTNU_LCA;Baseline;AS;Energy service requirements|PV 1|End-of-life|Cement;t/MW;0.0060208;0.0045842;0.0045808
NTNU_LCA;Baseline;AS;Energy service requirements|PV 2|Construction|Iron;t/MW;29.86;25.7585;25.0757
NTNU_LCA;Baseline;AS;Energy service requirements|PV 2|Construction|Cement;t/MW;22.5963;19.6669;19.0938
NTNU_LCA;Baseline;AS;Energy service requirements|PV 2|Operation|Iron;t/MW/yr;0;0;0
NTNU_LCA;Baseline;AS;Energy service requirements|PV 2|Operation|Cement;t/MW/yr;0;0;0
NTNU_LCA;Baseline;AS;Energy service requirements|PV 2|End-of-life|Iron;t/MW;0;0;0
NTNU_LCA;Baseline;AS;Energy service requirements|PV 2|End-of-life|Cement;t/MW;0;0;0
NTNU_LCA;Baseline;AS;Energy service requirements|PV 3|Construction|Iron;t/MW;117.3752;68.0277;58.3515
NTNU_LCA;Baseline;AS;Energy service requirements|PV 3|Construction|Cement;t/MW;33.089;16.14;13.4699
NTNU_LCA;Baseline;AS;Energy service requirements|PV 3|Operation|Iron;t/MW/yr;0.0016386;0.00094057;0.00078028
NTNU_LCA;Baseline;AS;Energy service requirements|PV 3|Operation|Cement;t/MW/yr;0.00043509;0.00024966;0.00020683
NTNU_LCA;Baseline;AS;Energy service requirements|PV 3|End-of-life|Iron;t/MW;0.032345;0.018648;0.015509
NTNU_LCA;Baseline;AS;Energy service requirements|PV 3|End-of-life|Cement;t/MW;0.0080277;0.0046283;0.0038479
NTNU_LCA;Baseline;AS;Energy service requirements|PV 4|Construction|Iron;t/MW;39.3321;16.3345;13.5195
NTNU_LCA;Baseline;AS;Energy service requirements|PV 4|Construction|Cement;t/MW;21.1822;7.466;6.1444
NTNU_LCA;Baseline;AS;Energy service requirements|PV 4|Operation|Iron;t/MW/yr;0;0;0
NTNU_LCA;Baseline;AS;Energy service requirements|PV 4|Operation|Cement;t/MW/yr;0;0;0
NTNU_LCA;Baseline;AS;Energy service requirements|PV 4|End-of-life|Iron;t/MW;0;0;0
NTNU_LCA;Baseline;AS;Energy service requirements|PV 4|End-of-life|Cement;t/MW;0;0;0
NTNU_LCA;Baseline;AS;Energy service requirements|PV 5|Construction|Iron;t/MW;110.2848;74.4494;57.7113
NTNU_LCA;Baseline;AS;Energy service requirements|PV 5|Construction|Cement;t/MW;26.1812;17.0438;12.7344
NTNU_LCA;Baseline;AS;Energy service requirements|PV 5|Operation|Iron;t/MW/yr;0.0016951;0.0010869;0.00079947
NTNU_LCA;Baseline;AS;Energy service requirements|PV 5|Operation|Cement;t/MW/yr;0.00045009;0.0002885;0.00021192
NTNU_LCA;Baseline;AS;Energy service requirements|PV 5|End-of-life|Iron;t/MW;0.03346;0.021549;0.01589
NTNU_LCA;Baseline;AS;Energy service requirements|PV 5|End-of-life|Cement;t/MW;0.0083046;0.0053482;0.0039425
NTNU_LCA;Baseline;AS;Energy service requirements|PV 6|Construction|Iron;t/MW;29.4075;22.6734;19.7661
NTNU_LCA;Baseline;AS;Energy service requirements|PV 6|Construction|Cement;t/MW;13.524;11.5527;10.648
NTNU_LCA;Baseline;AS;Energy service requirements|PV 6|Operation|Iron;t/MW/yr;0;0;0
NTNU_LCA;Baseline;AS;Energy service requirements|PV 6|Operation|Cement;t/MW/yr;0;0;0
NTNU_LCA;Baseline;AS;Energy service requirements|PV 6|End-of-life|Iron;t/MW;0;0;0
NTNU_LCA;Baseline;AS;Energy service requirements|PV 6|End-of-life|Cement;t/MW;0;0;0
NTNU_LCA;Baseline;AS;Energy service requirements|CSP 1|Construction|Iron;t/MW;401.961;419.8539;419.7035
NTNU_LCA;Baseline;AS;Energy service requirements|CSP 1|Construction|Cement;t/MW;113.9373;122.2984;122.0582
NTNU_LCA;Baseline;AS;Energy service requirements|CSP 1|Operation|Iron;t/MW/yr;0.12975;0.12826;0.12731
NTNU_LCA;Baseline;AS;Energy service requirements|CSP 1|Operation|Cement;t/MW/yr;0.069906;0.069518;0.0691
NTNU_LCA;Baseline;AS;Energy service requirements|CSP 1|End-of-life|Iron;t/MW;0.10137;0.10109;0.10092
NTNU_LCA;Baseline;AS;Energy service requirements|CSP 1|End-of-life|Cement;t/MW;0.024106;0.024034;0.023957
NTNU_LCA;Baseline;AS;Energy service requirements|CSP 2|Construction|Iron;t/MW;610.0248;609.9563;609.8293
NTNU_LCA;Baseline;AS;Energy service requirements|CSP 2|Construction|Cement;t/MW;233.4335;233.4902;232.7946
NTNU_LCA;Baseline;AS;Energy service requirements|CSP 2|Operation|Iron;t/MW/yr;0.041156;0.040946;0.040812
NTNU_LCA;Baseline;AS;Energy service requirements|CSP 2|Operation|Cement;t/MW/yr;0.070352;0.070298;0.070239
NTNU_LCA;Baseline;AS;Energy service requirements|CSP 2|End-of-life|Iron;t/MW;0.14391;0.1435;0.14323
NTNU_LCA;Baseline;AS;Energy service requirements|CSP 2|End-of-life|Cement;t/MW;0.040047;0.039938;0.039822
NTNU_LCA;Baseline;AS;Energy service requirements|Coal wo CCS 1|Construction|Iron;t/MW;40.7884;40.8262;40.79
NTNU_LCA;Baseline;AS;Energy service requirements|Coal wo CCS 1|Construction|Cement;t/MW;17.5708;17.5561;17.5433
NTNU_LCA;Baseline;AS;Energy service requirements|Coal wo CCS 1|Operation|Iron;t/kWh;4.0278e-07;3.99e-07;3.9654e-07
NTNU_LCA;Baseline;AS;Energy service requirements|Coal wo CCS 1|Operation|Cement;t/kWh;2.4187e-07;2.41e-07;2.3996e-07
NTNU_LCA;Baseline;AS;Energy service requirements|Coal wo CCS 1|End-of-life|Iron;t/MW;0.098056;0.097959;0.097898
NTNU_LCA;Baseline;AS;Energy service requirements|Coal wo CCS 1|End-of-life|Cement;t/MW;0.0066712;0.0066428;0.0066163
NTNU_LCA;Baseline;AS;Energy service requirements|Coal wo CCS 2|Construction|Iron;t/MW;60.9653;61.0193;60.965
NTNU_LCA;Baseline;AS;Energy service requirements|Coal wo CCS 2|Construction|Cement;t/MW;25.5772;25.5542;25.5326
NTNU_LCA;Baseline;AS;Energy service requirements|Coal wo CCS 2|Operation|Iron;t/kWh;2.6033e-07;2.2943e-07;2.1879e-07
NTNU_LCA;Baseline;AS;Energy service requirements|Coal wo CCS 2|Operation|Cement;t/kWh;1.7304e-07;1.5379e-07;1.4707e-07
NTNU_LCA;Baseline;AS;Energy service requirements|Coal wo CCS 2|End-of-life|Iron;t/MW;0.092288;0.092197;0.092139
NTNU_LCA;Baseline;AS;Energy service requirements|Coal wo CCS 2|End-of-life|Cement;t/MW;0.0062787;0.0062521;0.0062271
NTNU_LCA;Baseline;AS;Energy service requirements|Coal wo CCS 3|Construction|Iron;t/MW;42.4031;42.4418;42.4044
NTNU_LCA;Baseline;AS;Energy service requirements|Coal wo CCS 3|Construction|Cement;t/MW;18.0127;17.9976;17.9837
NTNU_LCA;Baseline;AS;Energy service requirements|Coal wo CCS 3|Operation|Iron;t/kWh;3.7755e-07;3.1118e-07;3.0294e-07
NTNU_LCA;Baseline;AS;Energy service requirements|Coal wo CCS 3|Operation|Cement;t/kWh;2.2674e-07;1.8797e-07;1.8334e-07
NTNU_LCA;Baseline;AS;Energy service requirements|Coal wo CCS 3|End-of-life|Iron;t/MW;0.098056;0.097959;0.097898
NTNU_LCA;Baseline;AS;Energy service requirements|Coal wo CCS 3|End-of-life|Cement;t/MW;0.0066712;0.0066428;0.0066163
NTNU_LCA;Baseline;AS;Energy service requirements|Coal w CCS 1|Construction|Iron;t/MW;112.4584;112.5487;112.4683
NTNU_LCA;Baseline;AS;Energy service requirements|Coal w CCS 1|Construction|Cement;t/MW;39.6249;39.6184;39.5883
NTNU_LCA;Baseline;AS;Energy service requirements|Coal w CCS 1|Operation|Iron;t/kWh;6.6466e-07;6.5797e-07;6.5362e-07
NTNU_LCA;Baseline;AS;Energy service requirements|Coal w CCS 1|Operation|Cement;t/kWh;5.1151e-07;5.0997e-07;5.0812e-07
NTNU_LCA;Baseline;AS;Energy service requirements|Coal w CCS 1|End-of-life|Iron;t/MW;0.098056;0.097959;0.097898
NTNU_LCA;Baseline;AS;Energy service requirements|Coal w CCS 1|End-of-life|Cement;t/MW;0.0066712;0.0066428;0.0066163
NTNU_LCA;Baseline;AS;Energy service requirements|Coal w CCS 2|Construction|Iron;t/MW;117.3211;117.3944;117.3138
NTNU_LCA;Baseline;AS;Energy service requirements|Coal w CCS 2|Construction|Cement;t/MW;41.5693;41.544;41.512
NTNU_LCA;Baseline;AS;Energy service requirements|Coal w CCS 2|Operation|Iron;t/kWh;3.4903e-07;2.5366e-07;2.408e-07
NTNU_LCA;Baseline;AS;Energy service requirements|Coal w CCS 2|Operation|Cement;t/kWh;2.3082e-07;1.6905e-07;1.6093e-07
NTNU_LCA;Baseline;AS;Energy service requirements|Coal w CCS 2|End-of-life|Iron;t/MW;0.092288;0.092197;0.092139
NTNU_LCA;Baseline;AS;Energy service requirements|Coal w CCS 2|End-of-life|Cement;t/MW;0.0062787;0.0062521;0.0062271
NTNU_LCA;Baseline;AS;Energy service requirements|Coal w CCS 3|Construction|Iron;t/MW;109.7357;109.8081;109.737
NTNU_LCA;Baseline;AS;Energy service requirements|Coal w CCS 3|Construction|Cement;t/MW;37.4619;37.4643;37.436
NTNU_LCA;Baseline;AS;Energy service requirements|Coal w CCS 3|Operation|Iron;t/kWh;6.1817e-07;4.6182e-07;4.3616e-07
NTNU_LCA;Baseline;AS;Energy service requirements|Coal w CCS 3|Operation|Cement;t/kWh;4.7722e-07;3.5915e-07;3.4026e-07
NTNU_LCA;Baseline;AS;Energy service requirements|Coal w CCS 3|End-of-life|Iron;t/MW;0.098056;0.097959;0.097898
NTNU_LCA;Baseline;AS;Energy service requirements|Coal w CCS 3|End-of-life|Cement;t/MW;0.0066712;0.0066428;0.0066163
NTNU_LCA;Baseline;AS;Energy service requirements|Gas wo CCS 1|Construction|Iron;t/MW;19.0848;19.0996;19.084
NTNU_LCA;Baseline;AS;Energy service requirements|Gas wo CCS 1|Construction|Cement;t/MW;8.3165;8.3093;8.3034
NTNU_LCA;Baseline;AS;Energy service requirements|Gas wo CCS 1|Operation|Iron;t/kWh;2.4871e-07;2.1591e-07;2.1254e-07
NTNU_LCA;Baseline;AS;Energy service requirements|Gas wo CCS 1|Operation|Cement;t/kWh;3.7517e-08;3.2617e-08;3.2084e-08
NTNU_LCA;Baseline;AS;Energy service requirements|Gas wo CCS 1|End-of-life|Iron;t/MW;0.098056;0.097959;0.097898
NTNU_LCA;Baseline;AS;Energy service requirements|Gas wo CCS 1|End-of-life|Cement;t/MW;0.0066712;0.0066428;0.0066163
NTNU_LCA;Baseline;AS;Energy service requirements|Gas w CCS 1|Construction|Iron;t/MW;59.6068;59.6317;59.5982
NTNU_LCA;Baseline;AS;Energy service requirements|Gas w CCS 1|Construction|Cement;t/MW;19.4065;19.3932;19.3788
NTNU_LCA;Baseline;AS;Energy service requirements|Gas w CCS 1|Operation|Iron;t/kWh;3.2321e-07;2.7804e-07;2.6349e-07
NTNU_LCA;Baseline;AS;Energy service requirements|Gas w CCS 1|Operation|Cement;t/kWh;1.025e-07;8.8322e-08;8.3656e-08
NTNU_LCA;Baseline;AS;Energy service requirements|Gas w CCS 1|End-of-life|Iron;t/MW;0.098056;0.097959;0.097898
NTNU_LCA;Baseline;AS;Energy service requirements|Gas w CCS 1|End-of-life|Cement;t/MW;0.0066712;0.0066428;0.0066163
NTNU_LCA;Baseline;AS;Energy service requirements|Hydro 1|Construction|Iron;t/MW;1670.8441;1657.9896;1612.1091
NTNU_LCA;Baseline;AS;Energy service requirements|Hydro 1|Construction|Cement;t/MW;718.0485;712.6699;692.6344
NTNU_LCA;Baseline;AS;Energy service requirements|Hydro 1|Operation|Iron;t/MW/yr;0;0;0
NTNU_LCA;Baseline;AS;Energy service requirements|Hydro 1|Operation|Cement;t/MW/yr;0;0;0
NTNU_LCA;Baseline;AS;Energy service requirements|Hydro 1|End-of-life|Iron;t/MW;0.67226;0.66674;2.7269
NTNU_LCA;Baseline;AS;Energy service requirements|Hydro 1|End-of-life|Cement;t/MW;0.064013;0.063374;1.264
NTNU_LCA;Baseline;AS;Energy service requirements|Hydro 2|Construction|Iron;t/MW;130.0749;129.0709;125.6589
NTNU_LCA;Baseline;AS;Energy service requirements|Hydro 2|Construction|Cement;t/MW;162.2136;161.0307;156.8091
NTNU_LCA;Baseline;AS;Energy service requirements|Hydro 2|Operation|Iron;t/MW/yr;0;0;0
NTNU_LCA;Baseline;AS;Energy service requirements|Hydro 2|Operation|Cement;t/MW/yr;0;0;0
NTNU_LCA;Baseline;AS;Energy service requirements|Hydro 2|End-of-life|Iron;t/MW;0.31725;0.31463;0.3062
NTNU_LCA;Baseline;AS;Energy service requirements|Hydro 2|End-of-life|Cement;t/MW;0.030106;0.0298;0.028928
NTNU_LCA;Baseline;AS;Energy service requirements|Wind, onshore|Construction|Iron;t/MW;355.4244;194.4516;165.2337
NTNU_LCA;Baseline;AS;Energy service requirements|Wind, onshore|Construction|Cement;t/MW;111.6017;61.084;51.903
NTNU_LCA;Baseline;AS;Energy service requirements|Wind, onshore|Operation|Iron;t/MW/yr;0.86877;0.4807;0.40853
NTNU_LCA;Baseline;AS;Energy service requirements|Wind, onshore|Operation|Cement;t/MW/yr;0.033888;0.018705;0.015853
NTNU_LCA;Baseline;AS;Energy service requirements|Wind, onshore|End-of-life|Iron;t/MW;0.071646;0.039639;0.033686
NTNU_LCA;Baseline;AS;Energy service requirements|Wind, onshore|End-of-life|Cement;t/MW;0.026404;0.01461;0.012415
NTNU_LCA;Baseline;AS;Energy service requirements|Wind, offshore 1|Construction|Iron;t/MW;400.2196;339.088;296.9893
NTNU_LCA;Baseline;AS;Energy service requirements|Wind, offshore 1|Construction|Cement;t/MW;103.645;89.2981;78.5628
NTNU_LCA;Baseline;AS;Energy service requirements|Wind, offshore 1|Operation|Iron;t/MW/yr;1.0303;0.88786;0.78216
NTNU_LCA;Baseline;AS;Energy service requirements|Wind, offshore 1|Operation|Cement;t/MW/yr;0.035257;0.030232;0.026468
NTNU_LCA;Baseline;AS;Energy service requirements|Wind, offshore 1|End-of-life|Iron;t/MW;0.35536;0.30553;0.2683
NTNU_LCA;Baseline;AS;Energy service requirements|Wind, offshore 1|End-of-life|Cement;t/MW;0.046874;0.040144;0.035038
NTNU_LCA;Baseline;AS;Energy service requirements|Wind, offshore 2|Construction|Iron;t/MW;404.9084;343.1302;354.5128
NTNU_LCA;Baseline;AS;Energy service requirements|Wind, offshore 2|Construction|Cement;t/MW;9.7022;8.1989;8.1393
NTNU_LCA;Baseline;AS;Energy service requirements|Wind, offshore 2|Operation|Iron;t/MW/yr;0.82426;0.71029;0.62573
NTNU_LCA;Baseline;AS;Energy service requirements|Wind, offshore 2|Operation|Cement;t/MW/yr;0.028206;0.024185;0.021175
NTNU_LCA;Baseline;AS;Energy service requirements|Wind, offshore 2|End-of-life|Iron;t/MW;0.35536;0.30553;0.2683
NTNU_LCA;Baseline;AS;Energy service requirements|Wind, offshore 2|End-of-life|Cement;t/MW;0.046874;0.040144;0.035038
NTNU_LCA;Baseline;AS;Energy service requirements|Nuclear 1|Construction|Iron;t/MW;82.8183;82.7809;82.7586
NTNU_LCA;Baseline;AS;Energy service requirements|Nuclear 1|Construction|Cement;t/MW;69.4166;69.4064;69.3972
NTNU_LCA;Baseline;AS;Energy service requirements|Nuclear 1|Operation|Iron;t/kWh;2.0259e-07;2.0221e-07;2.0197e-07
NTNU_LCA;Baseline;AS;Energy service requirements|Nuclear 1|Operation|Cement;t/kWh;1.874e-07;1.873e-07;1.8719e-07
NTNU_LCA;Baseline;AS;Energy service requirements|Nuclear 1|End-of-life|Iron;t/MW;0.24662;0.24529;0.24459
NTNU_LCA;Baseline;AS;Energy service requirements|Nuclear 1|End-of-life|Cement;t/MW;0.093811;0.093417;0.093174
NTNU_LCA;Baseline;AS;Energy service requirements|Nuclear 2|Construction|Iron;t/MW;72.5569;72.5255;72.5062
NTNU_LCA;Baseline;AS;Energy service requirements|Nuclear 2|Construction|Cement;t/MW;59.2567;59.2483;59.2401
NTNU_LCA;Baseline;AS;Energy service requirements|Nuclear 2|Operation|Iron;t/kWh;1.761e-07;1.7579e-07;1.756e-07
NTNU_LCA;Baseline;AS;Energy service requirements|Nuclear 2|Operation|Cement;t/kWh;1.6194e-07;1.6186e-07;1.6178e-07
NTNU_LCA;Baseline;AS;Energy service requirements|Nuclear 2|End-of-life|Iron;t/MW;0.1297;0.12885;0.12838
